Access Format	Approved	Approved By	Bit Depth	Book Title	Camera Make	Camera Model	Cataloged	Cataloged By	Changed	Changed By	Client Name	Collection	Color Mode	Color Profile	Copyright	Created	Creator Application	Creator Mac	Creators	Date	Description	Description 	Description Writer	Directory Path	Duration	DVD Number	EXIF - Aperture	EXIF - Date Digitized	EXIF - Date Taken	EXIF - Exposure Bias	EXIF - Exposure Time	EXIF - F-Number	EXIF - Flash	EXIF - Focal Length	EXIF - ISO Speed	EXIF - Light Source	EXIF - Metering Mode	EXIF - Shutter Speed	EXIF - White Balance	Extension	File Size	File Type Mac	Filename	GPS - Altitude	GPS - Latitude	GPS - Longitude	Height	Horizontal Resolution	IPTC - Category	IPTC - City	IPTC - Copyright Info URL	IPTC - Copyright Notice	IPTC - Country	IPTC - Country Code	IPTC - Creator	IPTC - Creator Address	IPTC - Creator City	IPTC - Creator Country	IPTC - Creator Email	IPTC - Creator Job Title	IPTC - Creator Phone	IPTC - Creator Postal Code	IPTC - Creator State/Province	IPTC - Creator Web URL	IPTC - Credit	IPTC - Date Created	IPTC - Headline	IPTC - Instructions	IPTC - Intellectual Genre	IPTC - Location	IPTC - Rights Usage Terms	IPTC - Scene	IPTC - Source	IPTC - State/Province	IPTC - Subject Code	IPTC - Supplemental Categories	IPTC - Title	IPTC - Transmission Reference	IPTC - Urgency	Item ID	Job Name	Job Status	Keywords	License Agreement for Project	Licensed for Web	Modified	Movie - Audio Codec	Movie - Channels	Movie - Color Depth	Movie - Duration	Movie - FPS	Movie - Sample Rate	Movie - Sample Size	Movie - Video Codec	MS - Author	MS - Company	MS - Last Saved By	MS - Manager	MS - Subject	MS - Template	MS - Title	Number of Pages	Original/Preservation Format	Path	Photoshop Label	Photoshop Rating	Reference	Related Material	Routed To	Routing Notes	Short Filename Win	Thumbnail Size	Title	Type	Vertical Resolution	Volume	Watermark URL	Watermarked	Website	Width	Work Needed	Zone Mac
JPEG				The Dog in the Sky			14/01/2014 16:21:26	AutoSync	30/03/2014 02:14:29	AutoSync		Bloodaxe Books Collection	RGB		Bloodaxe Books and Author	14/01/2014 17:16:26	Adobe Photoshop CS6 (Windows)		Cover image by Helen Ivory and Martin FiguraHelen IvoryBloodaxe Books	2006		Cover image depicts a collage by Helen Ivory and Martin Figura		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	4207 K	JPEG	BXB821-IVODOG-01.jpg				2510	300.00		%G																														1781			The Dog in the SkyHelen Ivory	None	No	14/01/2014 17:12:37																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-IVODOG-01.jpg			BXB821-IVODOG-01				e:\assets\BloodAxe\BLOODA~2\BX207B~1.JPG	256	Front cover of The Dog in the Sky	Image	300.00	assets$				1577		
JPEG				Consorting with Angels: Essays on Modern Women Poets			04/02/2014 10:47:25	nkg42	30/03/2014 02:16:44	AutoSync		Bloodaxe Books Collection	RGB		Bloodaxe Books and Author	14/01/2014 17:16:27	Adobe Photoshop CS6 (Windows)		Cover image by Paula RegoDeryn Rees-JonesBloodaxe Books	2005		Cover image depicts a detail from a painting titled Crivelli's Garden (The Visitation), by Paula Rego		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	5267 K	JPEG	BXB821-REECON-01.jpg				2520	300.00		%G																														1782			Consorting with AngelsConsorting with Angels: Essays on Modern Women PoetsDeryn Ree-Jones	None	No	14/01/2014 17:12:41																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-REECON-01.jpg			BXB821-REECON-01				e:\assets\BloodAxe\BLOODA~2\BXA43A~1.JPG	256	Front cover of Consorting with Angels: Essays on Modern Women Poets	Image	300.00	assets$				1608		
JPEG				Modern Women Poets			14/01/2014 16:21:27	AutoSync	30/03/2014 02:14:37	AutoSync		Bloodaxe Books Collection	RGB		Bloodaxe Books and Author	14/01/2014 17:16:27	Adobe Photoshop CS6 (Windows)		Cover image by Edward WestonEdited by Deryn Rees-JonesBloodaxe Books	2005		Cover image depicts a photograph titled Tine Modotti Reciting Poetry, by Edward Weston		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	4759 K	JPEG	BXB821-JONMOD-01.jpg				2510	300.00		%G																														1783			Modern Women PoetsDeryn Rees-Jones	None	No	14/01/2014 17:12:45																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-JONMOD-01.jpg			BXB821-JONMOD-01				e:\assets\BloodAxe\BLOODA~2\BXAFA8~1.JPG	256	Front cover of Modern Women Poets	Image	300.00	assets$				1598		
JPEG				Extreme of Things			14/01/2014 16:21:28	AutoSync	30/03/2014 02:14:39	AutoSync		Bloodaxe Books Collection	RGB		Bloodaxe Books and Author	14/01/2014 17:17:03	Adobe Photoshop CS6 (Windows)		Cover image by Paul NashJenny JosephBloodaxe Books	2006		Cover image depicts a detail from a painting titled Winter Sea, by Paul Nash		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	5751 K	JPEG	BXB821-JOSEXE-01.jpg				2510	300.00		%G																														1784			Extreme of ThingsJenny Joseph	None	No	14/01/2014 17:12:48																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-JOSEXE-01.jpg			BXB821-JOSEXE-01				e:\assets\BloodAxe\BLOODA~2\BXA920~1.JPG	256	Front cover of Extreme of Things	Image	300.00	assets$				1577		
JPEG				Chaotic Angels: Poems in English			14/01/2014 16:21:28	AutoSync	30/03/2014 02:15:14	AutoSync		Bloodaxe Books Collection	RGB		Bloodaxe Books and Author	14/01/2014 17:16:28	Adobe Photoshop CS6 (Windows)		Cover image by Sarah SnazellGwyneth LewisBloodaxe Books	2005		Cover image depicts a painting titled Angels, by Sarah Snazell		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	4141 K	JPEG	BXB821-LEWCHA-01.jpg				2520	300.00		%G																														1785			Chaotic Angels: Poems in EnglishChaotic AngelsGwyneth Lewis	None	No	14/01/2014 17:12:52																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-LEWCHA-01.jpg			BXB821-LEWCHA-01				e:\assets\BloodAxe\BLOODA~2\BXAA9A~1.JPG	256	Front cover of Chaotic Angels: Poems in English	Image	300.00	assets$				1598		
JPEG				What Long Miles			14/01/2014 16:21:29	AutoSync	30/03/2014 02:15:31	AutoSync		Bloodaxe Books Collection	RGB		Bloodaxe Books and Author	14/01/2014 17:16:28	Adobe Photoshop CS6 (Windows)		Cover design by Neil Astley and Pamela Robertson-PearceCover design by Tracy Lorna NorsKona MacpheeBloodaxe Books	2013		Cover image depicts an art work titled Bird Skull Still Life, by Tracy Lorna Nors		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	6595 K	JPEG	BXB821-MACWHA-01.jpg				2510	300.00		%G																														1786			What Long MilesKona Macphee	None	No	14/01/2014 17:12:55																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-MACWHA-01.jpg			BXB821-MACWHA-01				e:\assets\BloodAxe\BLOODA~2\BX9C67~1.JPG	256	Front cover of What Long Miles	Image	300.00	assets$				1598		
JPEG				The Pleasure Ground: Poems 1952-2012			14/01/2014 16:21:29	AutoSync	30/03/2014 02:16:00	AutoSync		Bloodaxe Books Collection	RGB		Bloodaxe Books and Author	14/01/2014 17:16:29	Adobe Photoshop CS6 (Windows)		Cover design by Neil Astley and Pamela Robertson-PearceCover image by Anthony MurphyRichard MurphyBloodaxe Books	2013		Cover image depicts a painting titled The Side-Car, by Anthony Murphy		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	6483 K	JPEG	BXB821-MURPLE-01.jpg				2734	300.00		%G																														1787			The Pleasure Ground: Poems 1952-2012The Pleasure GroundRichard Murphy	None	No	14/01/2014 17:12:59																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-MURPLE-01.jpg			BXB821-MURPLE-01				e:\assets\BloodAxe\BLOODA~2\BXA7FB~1.JPG	256	Front cover of The Pleasure Ground: Poems 1952-2012	Image	300.00	assets$				1791		
JPEG				Red Bird			14/01/2014 16:21:29	AutoSync	30/03/2014 02:16:12	AutoSync		Bloodaxe Books Collection	RGB		Bloodaxe Books and Author	14/01/2014 17:16:29	Adobe Photoshop CS6 (Windows)		Cover design by Neil Astley and Pamela Robertson-PearceCover image by by Pat de GrootMary OliverBloodaxe Books	2008		Cover image depicts a detail from a painting titled Moon Rising, by Pat de Groot		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	8156 K	JPEG	BXB821-OLIRED-01.jpg				2510	300.00		%G																														1788			Red BirdMary Oliver	None	No	14/01/2014 17:13:03																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-OLIRED-01.jpg			BXB821-OLIRED-01				e:\assets\BloodAxe\BLOODA~2\BX13FC~1.JPG	256	Front cover of Red Bird	Image	300.00	assets$				1750		
JPEG				Thirst			14/01/2014 16:21:29	AutoSync	30/03/2014 02:16:13	AutoSync		Bloodaxe Books Collection	RGB		Bloodaxe Books and Author	14/01/2014 17:16:30	Adobe Photoshop CS6 (Windows)		Cover design by Neil Astely and Pamela Robertson-PearceCover image by Pat de GrootMary OliverBloodaxe Books	2007		Cover image depicts a detail from a painting titled Moon Reflecting, by Pat de Groot		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	6796 K	JPEG	BXB821-OLITHI-01.jpg				2510	300.00																																1789			ThirstMary Oliver	None	No	14/01/2014 17:13:07																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-OLITHI-01.jpg			BXB821-OLITHI-01				e:\assets\BloodAxe\BLOODA~2\BX1FF3~1.JPG	256	Front cover of Thirst	Image	300.00	assets$				1679		
JPEG				The Sea Cabinet			14/01/2014 16:21:30	AutoSync	30/03/2014 02:16:15	AutoSync		Bloodaxe Books Collection	RGB		Bloodaxe Books and Author	14/01/2014 17:16:31	Adobe Photoshop CS6 (Windows)		Caitriona O'ReillyCover image by Jack B YeatsBloodaxe Books	2006		Cover image depicts a painting titled Many Ferries, by Jack B Yeats		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	5533 K	JPEG	BXB821-ORESEA-01.jpg				2510	300.00		%G																														1790			The Sea CabinetCaitriona O'Reilly	None	No	14/01/2014 17:13:11																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-ORESEA-01.jpg			BXB821-ORESEA-01				e:\assets\BloodAxe\BLOODA~2\BX11FE~1.JPG	256	Front cover of The Sea Cabinet	Image	300.00	assets$				1598		
JPEG				The Mining Road			14/01/2014 16:21:31	AutoSync	30/03/2014 02:16:21	AutoSync		Bloodaxe Books Collection	RGB		Bloodaxe Books and Author	14/01/2014 17:16:32	Adobe Photoshop CS6 (Windows)		Cover design by Neil Astley and Pamela Robertson-PearceCover image by MAria O'SullivanLeanne O'SullivanBloodaxe Books	2013		Cover image depicts a painting titled The North Engine, by Maria O'Sullivan		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	4883 K	JPEG	BXB821-OSUMIN-01.jpg				2499	300.00		%G																														1791			The Mining RoadLeanne O'Sullivan	None	No	14/01/2014 17:13:14																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-OSUMIN-01.jpg			BXB821-OSUMIN-01				e:\assets\BloodAxe\BLOODA~2\BXA50B~1.JPG	256	Front cover of The Mining Road	Image	300.00	assets$				1584		
JPEG				Instant-Flex 718			14/01/2014 16:21:31	AutoSync	30/03/2014 02:16:27	AutoSync		Bloodaxe Books Collection	RGB		Bloodaxe Books and Author	14/01/2014 17:16:32	Adobe Photoshop CS6 (Windows)		Cover image designed by Ed Atkins and Heather PhillipsonHeather PhillipsonBloodaxe Books	2013		Cover image depicts a pink, purple and green background, designed by Ed Atkins and Heather Phillipson		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	4236 K	JPEG	BXB821-PHIINS-01.jpg				2510	300.00																																1792			Instant-Flex 718Heather Phillipson	None	No	14/01/2014 17:13:17																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-PHIINS-01.jpg			BXB821-PHIINS-01				e:\assets\BloodAxe\BLOODA~2\BX26CA~1.JPG	256	Front cover of Instant-Flex 718	Image	300.00	assets$				1608		
JPEG				-273.15			14/01/2014 16:21:31	AutoSync	30/03/2014 02:16:38	AutoSync		Bloodaxe Books Collection	RGB		Bloodaxe Books and Author	14/01/2014 17:16:33	Adobe Photoshop CS6 (Windows)		Cover image by Peter EdwardsPeter ReadingBloodaxe Books	2005		Cover image depicts a painting of a portrait of the poet Peter Reading, by Peter Edwards		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	5883 K	JPEG	BXB821-REA273-01.jpg				2591	300.00																																1793			-273.15Peter Reading	None	No	14/01/2014 17:13:21																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-REA273-01.jpg			BXB821-REA273-01				e:\assets\BloodAxe\BLOODA~2\BX8DE7~1.JPG	256	Front cover of -273.15	Image	300.00	assets$				1628		
JPEG				Eye-Baby			14/01/2014 16:21:32	AutoSync	30/03/2014 02:16:55	AutoSync		Bloodaxe Books Collection	RGB		Bloodaxe Books and Author	14/01/2014 17:16:33	Adobe Photoshop CS6 (Windows)		Cover image by M C EscherLawrence SailBloodaxe Books	2006		Cover image depicts a drawing titled Eye (1946), by M C Escher		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	6521 K	JPEG	BXB821-SAIEYE-01.jpg				2510	300.00		%G																														1794			Eye-BabyLawrence Sail	None	No	14/01/2014 17:13:25																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-SAIEYE-01.jpg			BXB821-SAIEYE-01				e:\assets\BloodAxe\BLOODA~2\BXA2E5~1.JPG	256	Front cover of Eye-Baby	Image	300.00	assets$				1577		
JPEG				Starve the Poets!: Selected Poems			14/01/2014 16:21:33	AutoSync	30/03/2014 02:17:08	AutoSync		Bloodaxe Books Collection	RGB		Bloodaxe Books and Author	14/01/2014 17:16:34	Adobe Photoshop CS6 (Windows)		Cover design by Neil Astley and Pamela Robertson-PearceCover image by Shen QiTranslated by Simon Patton and Tao NaikanYi ShaBloodaxe Books	2008		Cover image depicts a painting titled Red Speaker, by Sheng Qi		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	5692 K	JPEG	BXB821-SHASTA-01.jpg				2510	300.00		%G																														1795			Starve the Poets!: Selected PoemsStarve the Poets!Simon PattonTao KaikanYi Sha	None	No	14/01/2014 17:13:29																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-SHASTA-01.jpg			BXB821-SHASTA-01				e:\assets\BloodAxe\BLOODA~2\BX2CE8~1.JPG	256	Front cover of Starve the Poets!: Selected Poems	Image	300.00	assets$				1567		
JPEG				Continued			14/01/2014 16:21:33	AutoSync	30/03/2014 02:17:23	AutoSync		Bloodaxe Books Collection	RGB		Bloodaxe Books and Author	14/01/2014 17:16:35	Adobe Photoshop CS6 (Windows)		Cover image by Piotr SommerPiotr SommerBloodaxe Books	2005		Cover image depicts an art work of two people walking along a country path, by Piotr Sommer		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	3845 K	JPEG	BXB821-SOMCON-01.jpg				2510	300.00																																1796			ContinuedPiotr Sommer	None	No	14/01/2014 17:13:32																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-SOMCON-01.jpg			BXB821-SOMCON-01				e:\assets\BloodAxe\BLOODA~2\BXA9FD~1.JPG	256	Front cover of Continued	Image	300.00	assets$				1577		
JPEG				The Bridge			14/01/2014 16:21:33	AutoSync	30/03/2014 02:17:25	AutoSync		Bloodaxe Books Collection	RGB		Bloodaxe Books and Author	14/01/2014 17:16:35	Adobe Photoshop CS6 (Windows)		Cover image by Victor PopkovMarin SorescuTranslated by Adam J Sorkin and Lidia VianuBloodaxe Books	2004		Cover image depicts a painting titled The Work is Over, by Victor Popkov		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	6442 K	JPEG	BXB821-SORBRI-01.jpg				2512	300.00		%G																														1797			The BridgeAdam J SorkinLidia Vianu	None	No	14/01/2014 17:13:36																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-SORBRI-01.jpg			BXB821-SORBRI-01				e:\assets\BloodAxe\BLOODA~2\BXAE64~1.JPG	256	Front cover of The Bridge	Image	300.00	assets$				1608		
JPEG				Crossing the Snowline			14/01/2014 16:21:34	AutoSync	30/03/2014 02:17:27	AutoSync		Bloodaxe Books Collection	RGB		Bloodaxe Books and Author	14/01/2014 17:16:36	Adobe Photoshop CS6 (Windows)		Cover image by Pauline StainerPauline StainerBloodaxe Books	2008		Cover image depicts a photograph of a snow covered stone statue, by Pauline Stainer		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	6070 K	JPEG	BXB821-STACRO-01.jpg				2510	300.00		%G																														1798			Crossing the SnowlinePauline Stainer	None	No	14/01/2014 17:13:39																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-STACRO-01.jpg			BXB821-STACRO-01				e:\assets\BloodAxe\BLOODA~2\BX2EFA~1.JPG	256	Front cover of Crossing the Snowline	Image	300.00	assets$				1618		
JPEG				Five Looks at Elizabeth Bishop			14/01/2014 16:21:34	AutoSync	30/03/2014 02:17:33	AutoSync		Bloodaxe Books Collection	RGB		Bloodaxe Books and Author	14/01/2014 17:16:36	Adobe Photoshop CS6 (Windows)		Anne StevensonCover image by Elizabeth BishopBloodaxe Books	2006		Cover image depicts a painting titled Table with Candelabra, from Exchanging Hats, by Elizabeth Bishop		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	5447 K	JPEG	BXB821-STEFIV-01.jpg				2510	300.00		%G																														1799			Five Looks at Elizabeth BishopAnne Stevenson	None	No	14/01/2014 17:13:43																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-STEFIV-01.jpg			BXB821-STEFIV-01				e:\assets\BloodAxe\BLOODA~2\BX1F04~1.JPG	256	Front cover of Five Looks at Elizabeth Bishop	Image	300.00	assets$				1567		
JPEG				Uncollected Poems			14/01/2014 16:21:34	AutoSync	30/03/2014 02:17:50	AutoSync		Bloodaxe Books Collection	RGB		Bloodaxe Books and Author	14/01/2014 17:16:37	Adobe Photoshop CS6 (Windows)		Cover design by Neil Astley and Pamela Robertson-PearceEdited by Tony Brown and Jason Walford DaviesR S ThomasBloodaxe Books	2013		Cover image depicts photographs of R S Thomas in 1979 (left),  Gwent Jones in 1956 (right) and a family outing in the 1960s (above)		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	4848 K	JPEG	BXB821-THOUNC-01.jpg				2510	300.00		%G																														1800			Uncollected PoemsR S ThomasJason Walford DaviesTony Brown	None	No	14/01/2014 17:13:47																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-THOUNC-01.jpg			BXB821-THOUNC-01				e:\assets\BloodAxe\BLOODA~2\BX22BE~1.JPG	256	Front cover of Uncollected Poems	Image	300.00	assets$				1577		
JPEG				Selected Poems			14/01/2014 16:21:36	AutoSync	30/03/2014 02:17:52	AutoSync		Bloodaxe Books Collection	RGB		Bloodaxe Books and Author	14/01/2014 17:16:37	Adobe Photoshop CS6 (Windows)		Cover image by Michael CaineMarina TsvetayevaTranslated by David McDuffBloodaxe Books	1987		Cover image depicts an art work by Michael Caine		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	5961 K	JPEG	BXB821-TSVSEL-01.jpg				2524	300.00		%G																														1801			Selected PoemsDavid McDuffMarina Tsvetayeva	None	No	14/01/2014 17:13:50																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-TSVSEL-01.jpg			BXB821-TSVSEL-01				e:\assets\BloodAxe\BLOODA~2\BX974F~1.JPG	256	Front cover of Selected Poems	Image	300.00	assets$				1598		
JPEG				The Junction: Selected Poems			14/01/2014 16:21:36	AutoSync	30/03/2014 02:17:57	AutoSync		Bloodaxe Books Collection	RGB		Bloodaxe Books and Author	14/01/2014 17:16:38	Adobe Photoshop CS6 (Windows)		Cover design by Neil Astley and Pamela Robertson-PearceCover image by Ruslanas BaranauskasTomas VenclovaBloodaxe Books	2008		Cover image depicts a photograph titled Mist, by Ruslanas Baranauskas		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	7230 K	JPEG	BXB821-VENJUN-01.jpg				2714	300.00		%G																														1802			The Junction: Selected PoemsThe JunctionTomas Venclova	None	No	14/01/2014 17:13:54																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-VENJUN-01.jpg			BXB821-VENJUN-01				e:\assets\BloodAxe\BLOODA~2\BXABB3~1.JPG	256	Front cover of The Junction: Selected Poems	Image	300.00	assets$				1781		
JPEG				Cicada: Selected Poetry and Prose			14/01/2014 16:21:36	AutoSync	30/03/2014 02:17:58	AutoSync		Bloodaxe Books Collection	RGB		Bloodaxe Books and Author	14/01/2014 17:16:39	Adobe Photoshop CS6 (Windows)		Cover image by Olga BulgakovaTatiana VoltskaiaTranslated by Emily LygoBloodaxe Books	2006		Cover image depicts a painting titled Vlublennye (In Love), by Olga Bulgakova		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	5763 K	JPEG	BXB821-VOLCIC-01.jpg				2510	300.00		%G																														1803			Cicada: Selected Poetry and ProseCicadaEmily LygoTatiana Voltskaia	None	No	14/01/2014 17:13:58																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-VOLCIC-01.jpg			BXB821-VOLCIC-01				e:\assets\BloodAxe\BLOODA~2\BX93A4~1.JPG	256	Front cover of Cicada: Selected Poetry and Prose	Image	300.00	assets$				1608		
JPEG				Writer Writing Dying			14/01/2014 16:21:36	AutoSync	30/03/2014 02:18:14	AutoSync		Bloodaxe Books Collection	RGB		Bloodaxe Books and Author	14/01/2014 17:16:39	Adobe Photoshop CS6 (Windows)		C K WilliamsCover design by Neil Astley and Pamela Robertson-PearceCover image by Jed Mauger WilliamsBloodaxe Books	2013		Cover image depicts a painting by Jed Mauger Williams		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	6485 K	JPEG	BXB821-WILWRI-01.jpg				2714	300.00																																1804			Writer Writing DyingC K Williams	None	No	14/01/2014 17:14:02																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-WILWRI-01.jpg			BXB821-WILWRI-01				e:\assets\BloodAxe\BLOODA~2\BXA082~2.JPG	256	Front cover of Writers Writing Dying	Image	300.00	assets$				1781		
JPEG				The Church of Omnivorous Light: Selected Poems			14/01/2014 16:21:37	AutoSync	30/03/2014 02:18:16	AutoSync		Bloodaxe Books Collection	RGB		Bloodaxe Books and Author	14/01/2014 17:16:40	Adobe Photoshop CS6 (Windows)		Cover design by Neil Astley and Pamela Robertson-PearceCover image courtesy of Kai Eiselein/ Flickr/ Getty ImagesRobert WrigleyBloodaxe Books	2013		Cover image depicts a photograph titled Lightning Strike Over Moscow, Idaho, courtesy of Kai Eiselein/ Flickr/ Getty Images		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	7438 K	JPEG	BXB821-WRICHU-01.jpg				2734	300.00		%G																														1805			The Church of Omnivorous Light: Selected PoemsThe Church of Omnivorous LightRobert Wrigley	None	No	14/01/2014 17:14:06																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-WRICHU-01.jpg			BXB821-WRICHU-01				e:\assets\BloodAxe\BLOODA~2\BX1906~1.JPG	256	Front cover of The Church of Omnivorous Light: Selected Poems	Image	300.00	assets$				1781		
JPEG				One with Others: [A Little Book of Her Days]			14/01/2014 16:21:38	AutoSync	30/03/2014 02:18:16	AutoSync		Bloodaxe Books Collection	RGB		Bloodaxe Books and Author	14/01/2014 17:16:41	Adobe Photoshop CS6 (Windows)		C D WrightCover design by Neil Astley and Pamela Robertson-PearceCover image by Deborah LusterBloodaxe Books	2013		Cover image depicts a photograph from Tooth for an Eye: A Choreography of Violence in Orleans Parish, by Deborah Luster		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	7385 K	JPEG	BXB821-WRIONE-01.jpg				2622	300.00		%G																														1806			One with Others: [A Little Book of Her Days]C D WrightOne with Others	None	No	14/01/2014 17:14:10																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-WRIONE-01.jpg			BXB821-WRIONE-01				e:\assets\BloodAxe\BLOODA~2\BX25FB~2.JPG	256	Front cover of One with Others: [A Little Book of Her Days]	Image	300.00	assets$				1995		
JPEG				To Do Wid Me			14/01/2014 16:21:38	AutoSync	30/03/2014 02:18:20	AutoSync		Bloodaxe Books Collection	RGB		Bloodaxe Books and Author	14/01/2014 17:16:42	Adobe Photoshop CS6 (Windows)		Benjamin ZephaniahCover design by Neil Astley and Pamela Robertson-PearceBloodaxe Books	2013		Cover image depicts film stills of the poet Benjamin Zephaniah performing at the Live Theatre, Newcastle (top) and Queen's Hall, Hexham (bottom). Includes a DVD titled Benjamin Zephaniah To Do Wid Me: A film by Pamela Robertson-Pearce		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	7151 K	JPEG	BXB821-ZEPWID-01.jpg				2724	300.00		%G																														1807			To Do Wid MeBenjamin Zephaniah	None	No	14/01/2014 17:14:14																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-ZEPWID-01.jpg			BXB821-ZEPWID-01				e:\assets\BloodAxe\BLOODA~2\BXA4B9~1.JPG	256	Front cover of To Do Wid Me	Image	300.00	assets$				1771		
JPEG				Eliza's Babes: Four Centuries of Women's Poetry in English, c. 1500-1900			14/01/2014 16:26:06	AutoSync	30/03/2014 02:03:41	AutoSync		Bloodaxe Books Collection	RGB		Bloodaxe Books and Author	14/01/2014 17:16:21	Adobe Photoshop CS6 (Windows)		Cover image by Peter EdwardsEdited by Robyn BolamBloodaxe Books	2005		Cover image depicts a painting of the women poets; Emily Bronte, Toru Dutt, Charlotte Bronte, Phillis Wheatley, Mary Worth, Christina Rosetti, Amy Levy, Ann Yearsley, Aphra Behn, Emily Dickinson, Isabella Valancy Crawford, Anne Behn Emily Dickinson, Isabella Valancy Crawford, Anne Bronte and Elizabeth Barrett Browning, by Peter Edwards		\\lichfield\assets$\BloodAxe\BloodAxeBooks\																jpg	5947 K	JPEG	BXB821-BOLELI-01.jpg				2514	300.00		%G																														1808			Robyn BolamEliza's BabesEliza's Babes: Four Centuries of Women's Poetry in English, c. 1500-1900	None	No	14/01/2014 17:12:03																1	TIFF	\\lichfield\assets$\BloodAxe\BloodAxeBooks\BXB821-BOLELI-01.jpg			BXB821-BOLELI-01				e:\assets\BloodAxe\BLOODA~2\BX91B6~1.JPG	256	Front cover of Eliza's Babes: Four Centuries of Women's Poetry in English, c. 1500-1900	Image	300.00	assets$				1608		
